groupN,testimgN,lightprobeN,objN,viewPointN,specularity,Pellacini_c,hue,chroma,filename_OpenEXR,filename_png
27,41,19,24,1,0.0616762779845063,0.102049019607843,304,10,img_lp19_objN24_vp1HEfalse.exr,group27_img41.png
54,68,19,24,2,0.0896770994251935,0.137037254901961,140,20,img_lp19_objN24_vp2HEfalse.exr,group54_img68.png
19,33,19,24,3,0.0264655705974502,0.0495666666666667,344,14,img_lp19_objN24_vp3HEfalse.exr,group19_img33.png
2,72,19,25,1,0.0616762779845063,0.102049019607843,188,22,img_lp19_objN25_vp1HEfalse.exr,group2_img72.png
11,70,19,25,2,0.0101474659553504,0.0204098039215686,68,24,img_lp19_objN25_vp2HEfalse.exr,group11_img70.png
21,49,19,25,3,0.0947182133539334,0.14286862745098,196,22,img_lp19_objN25_vp3HEfalse.exr,group21_img49.png
18,19,19,26,1,0.0354692233949389,0.0641450980392157,152,20,img_lp19_objN26_vp1HEfalse.exr,group18_img19.png
12,62,19,26,2,0.0660816658766873,0.107880392156863,208,8,img_lp19_objN26_vp2HEfalse.exr,group12_img62.png
51,47,19,26,3,0.0317982608589044,0.0583137254901961,320,18,img_lp19_objN26_vp3HEfalse.exr,group51_img47.png
37,57,19,27,1,0.01641097940378,0.0320725490196078,204,12,img_lp19_objN27_vp1HEfalse.exr,group37_img57.png
53,5,19,27,2,0.0616762779845063,0.102049019607843,288,24,img_lp19_objN27_vp2HEfalse.exr,group53_img5.png
24,8,19,27,3,0.075202571163633,0.119543137254902,172,12,img_lp19_objN27_vp3HEfalse.exr,group24_img8.png
51,66,19,28,1,0.0392342425539451,0.0699764705882353,288,24,img_lp19_objN28_vp1HEfalse.exr,group51_img66.png
1,20,19,28,2,0.0299976790208623,0.0553980392156863,124,14,img_lp19_objN28_vp2HEfalse.exr,group1_img20.png
33,64,19,28,3,0.087197465109754,0.134121568627451,108,16,img_lp19_objN28_vp3HEfalse.exr,group33_img64.png
44,17,19,29,1,0.0013877213708224,0.0029156862745098,332,24,img_lp19_objN29_vp1HEfalse.exr,group44_img17.png
13,1,19,29,2,0.075202571163633,0.119543137254902,272,16,img_lp19_objN29_vp2HEfalse.exr,group13_img1.png
51,28,19,29,3,0.00714400412040439,0.014578431372549,48,16,img_lp19_objN29_vp3HEfalse.exr,group51_img28.png
42,24,19,30,1,0.0264655705974502,0.0495666666666667,128,16,img_lp19_objN30_vp1HEfalse.exr,group42_img24.png
45,45,19,30,2,0.0247337465691687,0.0466509803921569,60,20,img_lp19_objN30_vp2HEfalse.exr,group45_img45.png
31,47,19,30,3,0.0799204681016888,0.125374509803922,68,10,img_lp19_objN30_vp3HEfalse.exr,group31_img47.png
43,53,19,31,1,0.00714400412040439,0.014578431372549,96,12,img_lp19_objN31_vp1HEfalse.exr,group43_img53.png
17,72,19,31,2,0.0490660960533854,0.0845549019607843,120,10,img_lp19_objN31_vp2HEfalse.exr,group17_img72.png
12,35,19,31,3,0.075202571163633,0.119543137254902,336,26,img_lp19_objN31_vp3HEfalse.exr,group12_img35.png
17,13,19,32,1,0.0148126555157162,0.029156862745098,324,12,img_lp19_objN32_vp1HEfalse.exr,group17_img13.png
32,29,19,32,2,0.0013877213708224,0.0029156862745098,308,22,img_lp19_objN32_vp2HEfalse.exr,group32_img29.png
45,65,19,32,3,0.0247337465691687,0.0466509803921569,288,16,img_lp19_objN32_vp3HEfalse.exr,group45_img65.png
16,12,19,33,1,0.0531696828445008,0.0903862745098039,200,12,img_lp19_objN33_vp1HEfalse.exr,group16_img12.png
22,9,19,33,2,0.00714400412040439,0.014578431372549,124,26,img_lp19_objN33_vp2HEfalse.exr,group22_img9.png
47,53,19,33,3,0.0264655705974502,0.0495666666666667,212,12,img_lp19_objN33_vp3HEfalse.exr,group47_img53.png
34,6,19,34,1,0.0638661738025355,0.104964705882353,284,14,img_lp19_objN34_vp1HEfalse.exr,group34_img6.png
54,43,19,34,2,0.0847449142649937,0.131205882352941,236,16,img_lp19_objN34_vp2HEfalse.exr,group54_img43.png
11,33,19,34,3,0.0373399015358427,0.0670607843137255,228,20,img_lp19_objN34_vp3HEfalse.exr,group11_img33.png
45,51,19,35,1,0.0180311815115742,0.0349882352941176,140,14,img_lp19_objN35_vp1HEfalse.exr,group45_img51.png
37,26,19,35,2,0.0282201651741961,0.0524823529411765,52,24,img_lp19_objN35_vp2HEfalse.exr,group37_img26.png
14,1,19,35,3,0.0247337465691687,0.0466509803921569,44,16,img_lp19_objN35_vp3HEfalse.exr,group14_img1.png
26,8,19,36,1,0.0660816658766873,0.107880392156863,68,24,img_lp19_objN36_vp1HEfalse.exr,group26_img8.png
21,59,19,36,2,0.0638661738025355,0.104964705882353,48,16,img_lp19_objN36_vp2HEfalse.exr,group21_img59.png
33,15,19,36,3,0.0264655705974502,0.0495666666666667,232,14,img_lp19_objN36_vp3HEfalse.exr,group33_img15.png
44,11,20,1,1,0.0573726802309926,0.0962176470588235,12,8,img_lp20_objN1_vp1HEfalse.exr,group44_img11.png
6,15,20,1,2,0.0299976790208623,0.0553980392156863,280,14,img_lp20_objN1_vp2HEfalse.exr,group6_img15.png
45,25,20,1,3,0.0354692233949389,0.0641450980392157,328,12,img_lp20_objN1_vp3HEfalse.exr,group45_img25.png
46,39,20,2,1,0.00422448584944354,0.00874705882352941,224,14,img_lp20_objN2_vp1HEfalse.exr,group46_img39.png
19,27,20,2,2,0.0573726802309926,0.0962176470588235,228,22,img_lp20_objN2_vp2HEfalse.exr,group19_img27.png
23,40,20,2,3,0.0264655705974502,0.0495666666666667,16,8,img_lp20_objN2_vp3HEfalse.exr,group23_img40.png
31,42,20,3,1,0.0847449142649937,0.131205882352941,40,10,img_lp20_objN3_vp1HEfalse.exr,group31_img42.png
38,56,20,3,2,0.0101474659553504,0.0204098039215686,4,22,img_lp20_objN3_vp2HEfalse.exr,group38_img56.png
41,6,20,3,3,0.0354692233949389,0.0641450980392157,76,22,img_lp20_objN3_vp3HEfalse.exr,group41_img6.png
42,7,20,4,1,0.023024544367896,0.0437352941176471,8,20,img_lp20_objN4_vp1HEfalse.exr,group42_img7.png
21,10,20,4,2,0.0180311815115742,0.0349882352941176,320,14,img_lp20_objN4_vp2HEfalse.exr,group21_img10.png
23,33,20,4,3,0.0683229029284172,0.110796078431373,280,10,img_lp20_objN4_vp3HEfalse.exr,group23_img33.png
52,47,20,5,1,0.0411523951707018,0.0728921568627451,196,8,img_lp20_objN5_vp1HEfalse.exr,group52_img47.png
31,44,20,5,2,0.0896770994251935,0.137037254901961,336,18,img_lp20_objN5_vp2HEfalse.exr,group31_img44.png
46,70,20,5,3,0.0972799904101451,0.14578431372549,260,18,img_lp20_objN5_vp3HEfalse.exr,group46_img70.png
15,27,20,6,1,0.0282201651741961,0.0524823529411765,16,8,img_lp20_objN6_vp1HEfalse.exr,group15_img27.png
34,38,20,6,2,0.00863516773165145,0.0174941176470588,244,14,img_lp20_objN6_vp2HEfalse.exr,group34_img38.png
32,51,20,6,3,0.0470512098274547,0.0816392156862745,304,12,img_lp20_objN6_vp3HEfalse.exr,group32_img51.png
53,10,20,7,1,0.0823192981694573,0.128290196078431,180,18,img_lp20_objN7_vp1HEfalse.exr,group53_img10.png
5,18,20,7,2,0.0430945081075686,0.0758078431372549,180,24,img_lp20_objN7_vp2HEfalse.exr,group5_img18.png
27,33,20,7,3,0.0896770994251935,0.137037254901961,76,20,img_lp20_objN7_vp3HEfalse.exr,group27_img33.png
28,47,20,8,1,0.0847449142649937,0.131205882352941,196,14,img_lp20_objN8_vp1HEfalse.exr,group28_img47.png
5,32,20,8,2,0.033622059409778,0.0612294117647059,136,8,img_lp20_objN8_vp2HEfalse.exr,group5_img32.png
49,71,20,8,3,0.0947182133539334,0.14286862745098,264,26,img_lp20_objN8_vp3HEfalse.exr,group49_img71.png
48,56,20,9,1,0.00714400412040439,0.014578431372549,216,10,img_lp20_objN9_vp1HEfalse.exr,group48_img56.png
24,13,20,9,2,0.01641097940378,0.0320725490196078,136,24,img_lp20_objN9_vp2HEfalse.exr,group24_img13.png
43,18,20,9,3,0.0799204681016888,0.125374509803922,252,20,img_lp20_objN9_vp3HEfalse.exr,group43_img18.png
8,47,20,10,1,0.0823192981694573,0.128290196078431,52,10,img_lp20_objN10_vp1HEfalse.exr,group8_img47.png
34,29,20,10,2,0.0921839659327681,0.139952941176471,256,14,img_lp20_objN10_vp2HEfalse.exr,group34_img29.png
14,48,20,10,3,0.0282201651741961,0.0524823529411765,336,8,img_lp20_objN10_vp3HEfalse.exr,group14_img48.png
24,40,20,11,1,0.033622059409778,0.0612294117647059,48,22,img_lp20_objN11_vp1HEfalse.exr,group24_img40.png
46,49,20,11,2,0.01641097940378,0.0320725490196078,280,16,img_lp20_objN11_vp2HEfalse.exr,group46_img49.png
11,6,20,11,3,0.023024544367896,0.0437352941176471,80,20,img_lp20_objN11_vp3HEfalse.exr,group11_img6.png
16,59,20,12,1,0.075202571163633,0.119543137254902,340,24,img_lp20_objN12_vp1HEfalse.exr,group16_img59.png
26,34,20,12,2,0.0196734105605545,0.0379039215686275,276,18,img_lp20_objN12_vp2HEfalse.exr,group26_img34.png
18,34,20,12,3,0.0921839659327681,0.139952941176471,80,24,img_lp20_objN12_vp3HEfalse.exr,group18_img34.png
44,3,20,13,1,0.00863516773165145,0.0174941176470588,344,8,img_lp20_objN13_vp1HEfalse.exr,group44_img3.png
54,23,20,13,2,0.0552586808525969,0.0933019607843137,192,8,img_lp20_objN13_vp2HEfalse.exr,group54_img23.png
9,13,20,13,3,0.00567382640015368,0.0116627450980392,224,12,img_lp20_objN13_vp3HEfalse.exr,group9_img13.png
13,21,20,14,1,0.00422448584944354,0.00874705882352941,296,8,img_lp20_objN14_vp1HEfalse.exr,group13_img21.png
38,63,20,14,2,0.0799204681016888,0.125374509803922,320,22,img_lp20_objN14_vp2HEfalse.exr,group38_img63.png
20,28,20,14,3,0.0683229029284172,0.110796078431373,16,22,img_lp20_objN14_vp3HEfalse.exr,group20_img28.png
53,43,20,15,1,0.0573726802309926,0.0962176470588235,140,26,img_lp20_objN15_vp1HEfalse.exr,group53_img43.png
53,35,20,15,2,0.01641097940378,0.0320725490196078,180,26,img_lp20_objN15_vp2HEfalse.exr,group53_img35.png
35,42,20,15,3,0.0616762779845063,0.102049019607843,156,22,img_lp20_objN15_vp3HEfalse.exr,group35_img42.png
47,40,20,16,1,0.023024544367896,0.0437352941176471,156,18,img_lp20_objN16_vp1HEfalse.exr,group47_img40.png
22,1,20,16,2,0.0896770994251935,0.137037254901961,52,22,img_lp20_objN16_vp2HEfalse.exr,group22_img1.png
35,4,20,16,3,0.0132360611259272,0.0262411764705882,220,10,img_lp20_objN16_vp3HEfalse.exr,group35_img4.png
54,13,20,17,1,0.0511055374852489,0.0874705882352941,232,12,img_lp20_objN17_vp1HEfalse.exr,group54_img13.png
30,69,20,17,2,0.0947182133539334,0.14286862745098,288,22,img_lp20_objN17_vp2HEfalse.exr,group30_img69.png
51,33,20,17,3,0.0430945081075686,0.0758078431372549,12,14,img_lp20_objN17_vp3HEfalse.exr,group51_img33.png
39,57,20,18,1,0.0775482753402326,0.122458823529412,52,8,img_lp20_objN18_vp1HEfalse.exr,group39_img57.png
26,35,20,18,2,0.0354692233949389,0.0641450980392157,144,10,img_lp20_objN18_vp2HEfalse.exr,group26_img35.png
35,25,20,18,3,0.0775482753402326,0.122458823529412,160,14,img_lp20_objN18_vp3HEfalse.exr,group35_img25.png
49,1,20,19,1,0.0573726802309926,0.0962176470588235,264,26,img_lp20_objN19_vp1HEfalse.exr,group49_img1.png
11,20,20,19,2,0.0896770994251935,0.137037254901961,44,22,img_lp20_objN19_vp2HEfalse.exr,group11_img20.png
21,36,20,19,3,0.0972799904101451,0.14578431372549,48,20,img_lp20_objN19_vp3HEfalse.exr,group21_img36.png
54,46,20,20,1,0.0354692233949389,0.0641450980392157,304,16,img_lp20_objN20_vp1HEfalse.exr,group54_img46.png
22,5,20,20,2,0.0299976790208623,0.0553980392156863,304,22,img_lp20_objN20_vp2HEfalse.exr,group22_img5.png
36,37,20,20,3,0.0896770994251935,0.137037254901961,124,22,img_lp20_objN20_vp3HEfalse.exr,group36_img37.png
49,58,20,21,1,0.0595118297011439,0.0991333333333333,264,12,img_lp20_objN21_vp1HEfalse.exr,group49_img58.png
54,57,20,21,2,0.0116810475129571,0.0233254901960784,348,8,img_lp20_objN21_vp2HEfalse.exr,group54_img57.png
36,10,20,21,3,0.0972799904101451,0.14578431372549,356,10,img_lp20_objN21_vp3HEfalse.exr,group36_img10.png
6,31,20,22,1,0.0213378152721765,0.0408196078431373,336,16,img_lp20_objN22_vp1HEfalse.exr,group6_img31.png
2,43,20,22,2,0.0616762779845063,0.102049019607843,128,10,img_lp20_objN22_vp2HEfalse.exr,group2_img43.png
34,23,20,22,3,0.0373399015358427,0.0670607843137255,292,12,img_lp20_objN22_vp3HEfalse.exr,group34_img23.png
31,18,20,23,1,0.0616762779845063,0.102049019607843,144,18,img_lp20_objN23_vp1HEfalse.exr,group31_img18.png
53,3,20,23,2,0.00567382640015368,0.0116627450980392,24,12,img_lp20_objN23_vp2HEfalse.exr,group53_img3.png
41,21,20,23,3,0.0972799904101451,0.14578431372549,240,12,img_lp20_objN23_vp3HEfalse.exr,group41_img21.png
36,51,20,24,1,0.0299976790208623,0.0553980392156863,328,14,img_lp20_objN24_vp1HEfalse.exr,group36_img51.png
28,55,20,24,2,0.033622059409778,0.0612294117647059,32,26,img_lp20_objN24_vp2HEfalse.exr,group28_img55.png
14,42,20,24,3,0.0511055374852489,0.0874705882352941,104,24,img_lp20_objN24_vp3HEfalse.exr,group14_img42.png
53,4,20,25,1,0.0180311815115742,0.0349882352941176,212,20,img_lp20_objN25_vp1HEfalse.exr,group53_img4.png
29,56,20,25,2,0.0354692233949389,0.0641450980392157,240,12,img_lp20_objN25_vp2HEfalse.exr,group29_img56.png
2,16,20,25,3,0.0213378152721765,0.0408196078431373,352,8,img_lp20_objN25_vp3HEfalse.exr,group2_img16.png
38,37,20,26,1,0.00714400412040439,0.014578431372549,304,18,img_lp20_objN26_vp1HEfalse.exr,group38_img37.png
28,37,20,26,2,0.0392342425539451,0.0699764705882353,160,18,img_lp20_objN26_vp2HEfalse.exr,group28_img37.png
3,55,20,26,3,0.0101474659553504,0.0204098039215686,224,24,img_lp20_objN26_vp3HEfalse.exr,group3_img55.png
49,9,20,27,1,0.0896770994251935,0.137037254901961,64,14,img_lp20_objN27_vp1HEfalse.exr,group49_img9.png
18,4,20,27,2,0.0430945081075686,0.0758078431372549,332,10,img_lp20_objN27_vp2HEfalse.exr,group18_img4.png
12,63,20,27,3,0.0180311815115742,0.0349882352941176,128,10,img_lp20_objN27_vp3HEfalse.exr,group12_img63.png
6,57,20,28,1,0.0116810475129571,0.0233254901960784,256,20,img_lp20_objN28_vp1HEfalse.exr,group6_img57.png
17,5,20,28,2,0.0180311815115742,0.0349882352941176,152,20,img_lp20_objN28_vp2HEfalse.exr,group17_img5.png
12,56,20,28,3,0.0317982608589044,0.0583137254901961,28,12,img_lp20_objN28_vp3HEfalse.exr,group12_img56.png
36,5,20,29,1,0.0728832068504343,0.116627450980392,72,18,img_lp20_objN29_vp1HEfalse.exr,group36_img5.png
4,8,20,29,2,0.0354692233949389,0.0641450980392157,76,22,img_lp20_objN29_vp2HEfalse.exr,group4_img8.png
15,25,20,29,3,0.0616762779845063,0.102049019607843,208,8,img_lp20_objN29_vp3HEfalse.exr,group15_img25.png
15,48,20,30,1,0.0775482753402326,0.122458823529412,296,22,img_lp20_objN30_vp1HEfalse.exr,group15_img48.png
48,40,20,30,2,0.0013877213708224,0.0029156862745098,276,20,img_lp20_objN30_vp2HEfalse.exr,group48_img40.png
24,36,20,30,3,0.0213378152721765,0.0408196078431373,60,10,img_lp20_objN30_vp3HEfalse.exr,group24_img36.png
41,70,20,31,1,0.0921839659327681,0.139952941176471,44,22,img_lp20_objN31_vp1HEfalse.exr,group41_img70.png
33,34,20,31,2,0.0450607300860009,0.0787235294117647,204,18,img_lp20_objN31_vp2HEfalse.exr,group33_img34.png
43,24,20,31,3,0.01641097940378,0.0320725490196078,240,16,img_lp20_objN31_vp3HEfalse.exr,group43_img24.png
6,56,20,32,1,0.0411523951707018,0.0728921568627451,88,18,img_lp20_objN32_vp1HEfalse.exr,group6_img56.png
53,57,20,32,2,0.0573726802309926,0.0962176470588235,180,10,img_lp20_objN32_vp2HEfalse.exr,group53_img57.png
46,64,20,32,3,0.0148126555157162,0.029156862745098,80,14,img_lp20_objN32_vp3HEfalse.exr,group46_img64.png
3,17,20,33,1,0.0683229029284172,0.110796078431373,308,26,img_lp20_objN33_vp1HEfalse.exr,group3_img17.png
25,44,20,33,2,0.0317982608589044,0.0583137254901961,332,8,img_lp20_objN33_vp2HEfalse.exr,group25_img44.png
17,56,20,33,3,0.0470512098274547,0.0816392156862745,244,16,img_lp20_objN33_vp3HEfalse.exr,group17_img56.png
34,70,20,34,1,0.0317982608589044,0.0583137254901961,36,26,img_lp20_objN34_vp1HEfalse.exr,group34_img70.png
12,65,20,34,2,0.070590033679181,0.113711764705882,308,14,img_lp20_objN34_vp2HEfalse.exr,group12_img65.png
31,72,20,34,3,0.0450607300860009,0.0787235294117647,340,10,img_lp20_objN34_vp3HEfalse.exr,group31_img72.png
33,33,20,35,1,0.0196734105605545,0.0379039215686275,112,26,img_lp20_objN35_vp1HEfalse.exr,group33_img33.png
33,17,20,35,2,0.00863516773165145,0.0174941176470588,336,20,img_lp20_objN35_vp2HEfalse.exr,group33_img17.png
24,50,20,35,3,0.0013877213708224,0.0029156862745098,88,26,img_lp20_objN35_vp3HEfalse.exr,group24_img50.png
2,39,20,36,1,0.0450607300860009,0.0787235294117647,248,14,img_lp20_objN36_vp1HEfalse.exr,group2_img39.png
28,16,20,36,2,0.0470512098274547,0.0816392156862745,156,22,img_lp20_objN36_vp2HEfalse.exr,group28_img16.png
22,36,20,36,3,0.0450607300860009,0.0787235294117647,196,26,img_lp20_objN36_vp3HEfalse.exr,group22_img36.png
6,30,21,1,1,0.023024544367896,0.0437352941176471,272,26,img_lp21_objN1_vp1HEfalse.exr,group6_img30.png
25,24,21,1,2,0.0947182133539334,0.14286862745098,328,26,img_lp21_objN1_vp2HEfalse.exr,group25_img24.png
24,58,21,1,3,0.0972799904101451,0.14578431372549,136,26,img_lp21_objN1_vp3HEfalse.exr,group24_img58.png
30,36,21,2,1,0.00714400412040439,0.014578431372549,244,18,img_lp21_objN2_vp1HEfalse.exr,group30_img36.png
44,33,21,2,2,0.0728832068504343,0.116627450980392,148,18,img_lp21_objN2_vp2HEfalse.exr,group44_img33.png
38,57,21,2,3,0.00279583374681835,0.00583137254901961,80,12,img_lp21_objN2_vp3HEfalse.exr,group38_img57.png
48,13,21,3,1,0.0213378152721765,0.0408196078431373,316,20,img_lp21_objN3_vp1HEfalse.exr,group48_img13.png
3,23,21,3,2,0.0282201651741961,0.0524823529411765,344,14,img_lp21_objN3_vp2HEfalse.exr,group3_img23.png
12,24,21,3,3,0.0317982608589044,0.0583137254901961,36,10,img_lp21_objN3_vp3HEfalse.exr,group12_img24.png
25,23,21,4,1,0.0196734105605545,0.0379039215686275,212,18,img_lp21_objN4_vp1HEfalse.exr,group25_img23.png
52,61,21,4,2,0.033622059409778,0.0612294117647059,56,14,img_lp21_objN4_vp2HEfalse.exr,group52_img61.png
43,46,21,4,3,0.0511055374852489,0.0874705882352941,156,8,img_lp21_objN4_vp3HEfalse.exr,group43_img46.png
24,66,21,5,1,0.0196734105605545,0.0379039215686275,304,18,img_lp21_objN5_vp1HEfalse.exr,group24_img66.png
18,18,21,5,2,0.0799204681016888,0.125374509803922,28,12,img_lp21_objN5_vp2HEfalse.exr,group18_img18.png
3,56,21,5,3,0.0317982608589044,0.0583137254901961,184,10,img_lp21_objN5_vp3HEfalse.exr,group3_img56.png
40,71,21,6,1,0.0490660960533854,0.0845549019607843,236,10,img_lp21_objN6_vp1HEfalse.exr,group40_img71.png
27,60,21,6,2,0.075202571163633,0.119543137254902,12,18,img_lp21_objN6_vp2HEfalse.exr,group27_img60.png
11,26,21,6,3,0.0683229029284172,0.110796078431373,204,18,img_lp21_objN6_vp3HEfalse.exr,group11_img26.png
23,27,21,7,1,0.0450607300860009,0.0787235294117647,308,22,img_lp21_objN7_vp1HEfalse.exr,group23_img27.png
9,44,21,7,2,0.0354692233949389,0.0641450980392157,292,22,img_lp21_objN7_vp2HEfalse.exr,group9_img44.png
41,51,21,7,3,0.0116810475129571,0.0233254901960784,336,12,img_lp21_objN7_vp3HEfalse.exr,group41_img51.png
20,1,21,8,1,0.070590033679181,0.113711764705882,144,8,img_lp21_objN8_vp1HEfalse.exr,group20_img1.png
51,67,21,8,2,0.0683229029284172,0.110796078431373,336,8,img_lp21_objN8_vp2HEfalse.exr,group51_img67.png
1,52,21,8,3,0.0213378152721765,0.0408196078431373,40,20,img_lp21_objN8_vp3HEfalse.exr,group1_img52.png
45,59,21,9,1,0.0247337465691687,0.0466509803921569,116,24,img_lp21_objN9_vp1HEfalse.exr,group45_img59.png
34,57,21,9,2,0.0799204681016888,0.125374509803922,208,18,img_lp21_objN9_vp2HEfalse.exr,group34_img57.png
29,49,21,9,3,0.0101474659553504,0.0204098039215686,356,24,img_lp21_objN9_vp3HEfalse.exr,group29_img49.png
35,70,21,10,1,0.0247337465691687,0.0466509803921569,60,16,img_lp21_objN10_vp1HEfalse.exr,group35_img70.png
40,11,21,10,2,0.033622059409778,0.0612294117647059,48,10,img_lp21_objN10_vp2HEfalse.exr,group40_img11.png
5,52,21,10,3,0.00714400412040439,0.014578431372549,20,18,img_lp21_objN10_vp3HEfalse.exr,group5_img52.png
48,31,21,11,1,0.087197465109754,0.134121568627451,256,18,img_lp21_objN11_vp1HEfalse.exr,group48_img31.png
1,43,21,11,2,0.075202571163633,0.119543137254902,148,18,img_lp21_objN11_vp2HEfalse.exr,group1_img43.png
16,24,21,11,3,0.00863516773165145,0.0174941176470588,44,26,img_lp21_objN11_vp3HEfalse.exr,group16_img24.png
10,21,21,12,1,0.0299976790208623,0.0553980392156863,316,8,img_lp21_objN12_vp1HEfalse.exr,group10_img21.png
51,8,21,12,2,0.0430945081075686,0.0758078431372549,80,26,img_lp21_objN12_vp2HEfalse.exr,group51_img8.png
4,17,21,12,3,0.0728832068504343,0.116627450980392,272,14,img_lp21_objN12_vp3HEfalse.exr,group4_img17.png
32,5,21,13,1,0.00279583374681835,0.00583137254901961,324,8,img_lp21_objN13_vp1HEfalse.exr,group32_img5.png
35,19,21,13,2,0.00422448584944354,0.00874705882352941,124,16,img_lp21_objN13_vp2HEfalse.exr,group35_img19.png
36,2,21,13,3,0.0552586808525969,0.0933019607843137,212,16,img_lp21_objN13_vp3HEfalse.exr,group36_img2.png
47,64,21,14,1,0.0490660960533854,0.0845549019607843,124,24,img_lp21_objN14_vp1HEfalse.exr,group47_img64.png
3,45,21,14,2,0.0775482753402326,0.122458823529412,0,10,img_lp21_objN14_vp2HEfalse.exr,group3_img45.png
45,3,21,14,3,0.0282201651741961,0.0524823529411765,244,10,img_lp21_objN14_vp3HEfalse.exr,group45_img3.png
29,4,21,15,1,0.0552586808525969,0.0933019607843137,200,20,img_lp21_objN15_vp1HEfalse.exr,group29_img4.png
38,22,21,15,2,0.00863516773165145,0.0174941176470588,284,8,img_lp21_objN15_vp2HEfalse.exr,group38_img22.png
11,64,21,15,3,0.0847449142649937,0.131205882352941,124,12,img_lp21_objN15_vp3HEfalse.exr,group11_img64.png
29,69,21,16,1,0.070590033679181,0.113711764705882,184,18,img_lp21_objN16_vp1HEfalse.exr,group29_img69.png
38,64,21,16,2,0.0490660960533854,0.0845549019607843,236,20,img_lp21_objN16_vp2HEfalse.exr,group38_img64.png
52,49,21,16,3,0.0616762779845063,0.102049019607843,52,18,img_lp21_objN16_vp3HEfalse.exr,group52_img49.png
24,37,21,17,1,0.0552586808525969,0.0933019607843137,128,10,img_lp21_objN17_vp1HEfalse.exr,group24_img37.png
5,15,21,17,2,0.0683229029284172,0.110796078431373,184,26,img_lp21_objN17_vp2HEfalse.exr,group5_img15.png
3,51,21,17,3,0.0373399015358427,0.0670607843137255,152,20,img_lp21_objN17_vp3HEfalse.exr,group3_img51.png
